Station,Date,Discharge,Discharge Flag,Manually Measured Discharge,Manual Measurement Ice Effect,Manual Measurement Quality,Data Source
07DA029,28-Aug-95,3.24,,,,,Unknown
07DA029,29-Aug-95,3.18,,,,,Unknown
07DA029,30-Aug-95,3.11,,,,,Unknown
07DA029,31-Aug-95,3.01,,,,,Unknown
07DA029,01-Sep-95,2.91,,,,,Unknown
07DA029,02-Sep-95,2.82,,,,,Unknown
07DA029,03-Sep-95,2.7,,,,,Unknown
07DA029,04-Sep-95,2.57,,,,,Unknown
07DA029,05-Sep-95,2.4,,,,,Unknown
07DA029,06-Sep-95,2.19,,,,,Unknown
07DA029,07-Sep-95,1.98,,,,,Unknown
07DA029,08-Sep-95,1.84,,,,,Unknown
07DA029,09-Sep-95,1.72,,,,,Unknown
07DA029,10-Sep-95,1.62,,,,,Unknown
07DA029,11-Sep-95,1.53,,,,,Unknown
07DA029,12-Sep-95,1.45,,,,,Unknown
07DA029,13-Sep-95,1.37,,,,,Unknown
07DA029,14-Sep-95,1.29,,,,,Unknown
07DA029,15-Sep-95,1.31,,,,,Unknown
07DA029,16-Sep-95,1.3,,,,,Unknown
07DA029,17-Sep-95,1.24,,,,,Unknown
07DA029,18-Sep-95,1.2,,,,,Unknown
07DA029,19-Sep-95,1.16,,,,,Unknown
07DA029,20-Sep-95,1.12,,,,,Unknown
07DA029,21-Sep-95,1.1,,,,,Unknown
07DA029,22-Sep-95,1.09,,,,,Unknown
07DA029,23-Sep-95,1.08,,,,,Unknown
07DA029,24-Sep-95,1.06,,,,,Unknown
07DA029,25-Sep-95,1.05,,,,,Unknown
07DA029,26-Sep-95,1.04,,,,,Unknown
07DA029,27-Sep-95,1.02,,,,,Unknown
07DA029,28-Sep-95,1.01,,,,,Unknown
07DA029,29-Sep-95,1,,,,,Unknown
07DA029,30-Sep-95,0.994,,,,,Unknown
07DA029,01-Oct-95,0.987,,,,,Unknown
07DA029,02-Oct-95,0.976,,,,,Unknown
07DA029,03-Oct-95,0.977,,,,,Unknown
07DA029,04-Oct-95,1.07,,,,,Unknown
07DA029,05-Oct-95,1.08,,,,,Unknown
07DA029,06-Oct-95,1.04,,,,,Unknown
07DA029,07-Oct-95,1.03,,,,,Unknown
07DA029,08-Oct-95,1.03,,,,,Unknown
07DA029,09-Oct-95,1.01,,,,,Unknown
07DA029,10-Oct-95,1,,,,,Unknown
07DA029,11-Oct-95,0.991,,,,,Unknown
07DA029,12-Oct-95,0.976,,,,,Unknown
07DA029,13-Oct-95,0.964,,,,,Unknown
07DA029,14-Oct-95,0.955,,,,,Unknown
07DA029,15-Oct-95,0.942,,,,,Unknown
07DA029,16-Oct-95,0.982,,,,,Unknown
07DA029,17-Oct-95,1.06,,,,,Unknown
07DA029,18-Oct-95,1.05,,,,,Unknown
07DA029,19-Oct-95,1.06,,,,,Unknown
07DA029,20-Oct-95,1.06,,,,,Unknown
07DA029,21-Oct-95,1.06,,,,,Unknown
07DA029,22-Oct-95,1.05,,,,,Unknown
07DA029,23-Oct-95,1.04,,,,,Unknown
07DA029,24-Oct-95,1.05,A,,,,Unknown
07DA029,30-Nov-95,0.105,A,,,,Unknown
07DA029,01-May-96,5.21,A,,,,Unknown
07DA029,02-May-96,5.72,,,,,Unknown
07DA029,03-May-96,6.33,,,,,Unknown
07DA029,04-May-96,6.89,,,,,Unknown
07DA029,05-May-96,7.45,,,,,Unknown
07DA029,06-May-96,7.83,,,,,Unknown
07DA029,07-May-96,7.95,,,,,Unknown
07DA029,08-May-96,7.84,,,,,Unknown
07DA029,09-May-96,7.54,,,,,Unknown
07DA029,10-May-96,7.07,,,,,Unknown
07DA029,11-May-96,6.53,,,,,Unknown
07DA029,12-May-96,5.95,,,,,Unknown
07DA029,13-May-96,5.44,,,,,Unknown
07DA029,14-May-96,5.01,,,,,Unknown
07DA029,15-May-96,4.65,,,,,Unknown
07DA029,16-May-96,4.34,,,,,Unknown
07DA029,17-May-96,4.12,,,,,Unknown
07DA029,18-May-96,3.94,,,,,Unknown
07DA029,19-May-96,3.83,,,,,Unknown
07DA029,20-May-96,3.73,,,,,Unknown
07DA029,21-May-96,3.66,,,,,Unknown
07DA029,22-May-96,3.58,,,,,Unknown
07DA029,23-May-96,3.51,,,,,Unknown
07DA029,24-May-96,3.42,,,,,Unknown
07DA029,25-May-96,3.35,,,,,Unknown
07DA029,26-May-96,3.27,,,,,Unknown
07DA029,27-May-96,3.19,,,,,Unknown
07DA029,28-May-96,3.11,,,,,Unknown
07DA029,29-May-96,3.02,,,,,Unknown
07DA029,30-May-96,2.97,,,,,Unknown
07DA029,31-May-96,2.89,,,,,Unknown
07DA029,01-Jun-96,2.89,,,,,Unknown
07DA029,02-Jun-96,2.85,,,,,Unknown
07DA029,03-Jun-96,2.83,,,,,Unknown
07DA029,04-Jun-96,2.91,,,,,Unknown
07DA029,05-Jun-96,2.85,,,,,Unknown
07DA029,06-Jun-96,2.81,,,,,Unknown
07DA029,07-Jun-96,2.79,,,,,Unknown
07DA029,08-Jun-96,2.73,,,,,Unknown
07DA029,09-Jun-96,2.63,,,,,Unknown
07DA029,10-Jun-96,2.54,,,,,Unknown
07DA029,11-Jun-96,2.46,,,,,Unknown
07DA029,12-Jun-96,2.46,,,,,Unknown
07DA029,13-Jun-96,2.4,,,,,Unknown
07DA029,14-Jun-96,2.32,,,,,Unknown
07DA029,15-Jun-96,2.3,,,,,Unknown
07DA029,16-Jun-96,2.26,,,,,Unknown
07DA029,17-Jun-96,2.23,,,,,Unknown
07DA029,18-Jun-96,2.79,,,,,Unknown
07DA029,19-Jun-96,3.36,,,,,Unknown
07DA029,20-Jun-96,3.72,,,,,Unknown
07DA029,21-Jun-96,4.29,,,,,Unknown
07DA029,22-Jun-96,5.1,,,,,Unknown
07DA029,23-Jun-96,6.56,,,,,Unknown
07DA029,24-Jun-96,7.86,,,,,Unknown
07DA029,25-Jun-96,8.49,,,,,Unknown
07DA029,26-Jun-96,8.64,,,,,Unknown
07DA029,27-Jun-96,8.75,,,,,Unknown
07DA029,28-Jun-96,8.54,,,,,Unknown
07DA029,29-Jun-96,8.13,,,,,Unknown
07DA029,30-Jun-96,7.44,,,,,Unknown
07DA029,01-Jul-96,6.44,,,,,Unknown
07DA029,02-Jul-96,5.4,,,,,Unknown
07DA029,03-Jul-96,4.71,,,,,Unknown
07DA029,04-Jul-96,4.39,,,,,Unknown
07DA029,05-Jul-96,4.7,,,,,Unknown
07DA029,06-Jul-96,4.87,,,,,Unknown
07DA029,07-Jul-96,4.67,,,,,Unknown
07DA029,08-Jul-96,4.5,,,,,Unknown
07DA029,09-Jul-96,4.27,,,,,Unknown
07DA029,10-Jul-96,4.02,,,,,Unknown
07DA029,11-Jul-96,3.98,,,,,Unknown
07DA029,12-Jul-96,3.73,,,,,Unknown
07DA029,13-Jul-96,3.41,,,,,Unknown
07DA029,14-Jul-96,3.36,,,,,Unknown
07DA029,15-Jul-96,3.27,,,,,Unknown
07DA029,16-Jul-96,3.32,,,,,Unknown
07DA029,17-Jul-96,3.55,,,,,Unknown
07DA029,18-Jul-96,3.37,,,,,Unknown
07DA029,19-Jul-96,3.52,,,,,Unknown
07DA029,20-Jul-96,3.58,,,,,Unknown
07DA029,21-Jul-96,3.48,,,,,Unknown
07DA029,22-Jul-96,3.51,,,,,Unknown
07DA029,23-Jul-96,3.4,,,,,Unknown
07DA029,24-Jul-96,3.23,,,,,Unknown
07DA029,25-Jul-96,3.04,,,,,Unknown
07DA029,26-Jul-96,3.61,,,,,Unknown
07DA029,27-Jul-96,4.33,,,,,Unknown
07DA029,28-Jul-96,4.52,,,,,Unknown
07DA029,29-Jul-96,4.52,,,,,Unknown
07DA029,30-Jul-96,4.46,,,,,Unknown
07DA029,31-Jul-96,4.46,,,,,Unknown
07DA029,01-Aug-96,4.52,,,,,Unknown
07DA029,02-Aug-96,4.28,,,,,Unknown
07DA029,03-Aug-96,3.94,,,,,Unknown
07DA029,04-Aug-96,3.73,,,,,Unknown
07DA029,05-Aug-96,3.62,,,,,Unknown
07DA029,06-Aug-96,3.56,,,,,Unknown
07DA029,07-Aug-96,3.4,,,,,Unknown
07DA029,08-Aug-96,3.27,,,,,Unknown
07DA029,09-Aug-96,3.22,,,,,Unknown
07DA029,10-Aug-96,3.15,,,,,Unknown
07DA029,11-Aug-96,3.02,,,,,Unknown
07DA029,12-Aug-96,2.93,,,,,Unknown
07DA029,13-Aug-96,2.93,,,,,Unknown
07DA029,14-Aug-96,2.8,,,,,Unknown
07DA029,15-Aug-96,2.67,,,,,Unknown
07DA029,16-Aug-96,2.56,,,,,Unknown
07DA029,17-Aug-96,2.5,,,,,Unknown
07DA029,18-Aug-96,2.61,,,,,Unknown
07DA029,19-Aug-96,2.54,,,,,Unknown
07DA029,20-Aug-96,2.63,,,,,Unknown
07DA029,21-Aug-96,2.77,,,,,Unknown
07DA029,22-Aug-96,2.65,,,,,Unknown
07DA029,23-Aug-96,2.63,,,,,Unknown
07DA029,24-Aug-96,2.55,,,,,Unknown
07DA029,25-Aug-96,2.45,,,,,Unknown
07DA029,26-Aug-96,2.35,,,,,Unknown
07DA029,27-Aug-96,2.23,,,,,Unknown
07DA029,28-Aug-96,2.12,,,,,Unknown
07DA029,29-Aug-96,2.01,,,,,Unknown
07DA029,30-Aug-96,1.92,,,,,Unknown
07DA029,31-Aug-96,1.84,,,,,Unknown
07DA029,01-Sep-96,1.79,,,,,Unknown
07DA029,02-Sep-96,1.76,,,,,Unknown
07DA029,03-Sep-96,1.76,,,,,Unknown
07DA029,04-Sep-96,1.75,,,,,Unknown
07DA029,05-Sep-96,1.77,,,,,Unknown
07DA029,06-Sep-96,2.09,,,,,Unknown
07DA029,07-Sep-96,2.27,,,,,Unknown
07DA029,08-Sep-96,2.35,,,,,Unknown
07DA029,09-Sep-96,2.47,,,,,Unknown
07DA029,10-Sep-96,2.62,,,,,Unknown
07DA029,11-Sep-96,2.76,,,,,Unknown
07DA029,12-Sep-96,2.8,,,,,Unknown
07DA029,13-Sep-96,2.78,,,,,Unknown
07DA029,14-Sep-96,2.71,,,,,Unknown
07DA029,15-Sep-96,2.72,,,,,Unknown
07DA029,16-Sep-96,2.95,,,,,Unknown
07DA029,17-Sep-96,2.88,,,,,Unknown
07DA029,18-Sep-96,2.75,,,,,Unknown
07DA029,19-Sep-96,2.69,,,,,Unknown
07DA029,20-Sep-96,2.78,,,,,Unknown
07DA029,21-Sep-96,2.74,,,,,Unknown
07DA029,22-Sep-96,2.7,,,,,Unknown
07DA029,23-Sep-96,2.7,,,,,Unknown
07DA029,24-Sep-96,3.4,,,,,Unknown
07DA029,25-Sep-96,4.3,,,,,Unknown
07DA029,26-Sep-96,4.78,,,,,Unknown
07DA029,27-Sep-96,5.67,,,,,Unknown
07DA029,28-Sep-96,7.08,,,,,Unknown
07DA029,29-Sep-96,8.27,,,,,Unknown
07DA029,30-Sep-96,8.8,,,,,Unknown
07DA029,01-Oct-96,8.78,,,,,Unknown
07DA029,02-Oct-96,8.55,,,,,Unknown
07DA029,03-Oct-96,8.19,,,,,Unknown
07DA029,04-Oct-96,7.88,,,,,Unknown
07DA029,05-Oct-96,7.56,,,,,Unknown
07DA029,06-Oct-96,7.25,,,,,Unknown
07DA029,07-Oct-96,6.88,,,,,Unknown
07DA029,08-Oct-96,6.41,,,,,Unknown
07DA029,09-Oct-96,5.9,,,,,Unknown
07DA029,10-Oct-96,5.46,,,,,Unknown
07DA029,11-Oct-96,5.08,,,,,Unknown
07DA029,12-Oct-96,4.69,,,,,Unknown
07DA029,13-Oct-96,4.34,,,,,Unknown
07DA029,14-Oct-96,4.08,,,,,Unknown
07DA029,15-Oct-96,3.82,,,,,Unknown
07DA029,16-Oct-96,3.62,,,,,Unknown
07DA029,17-Oct-96,3.79,,,,,Unknown
07DA029,18-Oct-96,3.86,,,,,Unknown
07DA029,19-Oct-96,3.73,,,,,Unknown
07DA029,20-Oct-96,3.67,,,,,Unknown
07DA029,21-Oct-96,3.57,,,,,Unknown
07DA029,22-Oct-96,3.49,,,,,Unknown
07DA029,23-Oct-96,3.48,,,,,Unknown
07DA029,24-Oct-96,3.43,,,,,Unknown
07DA029,25-Oct-96,3.32,,,,,Unknown
07DA029,26-Oct-96,3.18,,,,,Unknown
07DA029,27-Oct-96,2.98,,,,,Unknown
07DA029,28-Oct-96,2.88,,,,,Unknown
07DA029,29-Oct-96,2.88,,,,,Unknown
07DA029,30-Oct-96,2.89,A,,,,Unknown
07DA029,17-Apr-97,0.93,A,,,,RAMP
07DA029,18-Apr-97,2.06,,,,,RAMP
07DA029,19-Apr-97,3.28,,,,,RAMP
07DA029,20-Apr-97,3.53,,,,,RAMP
07DA029,21-Apr-97,3.88,,,,,RAMP
07DA029,22-Apr-97,3.89,,,,,RAMP
07DA029,23-Apr-97,3.87,,,,,RAMP
07DA029,24-Apr-97,3.72,,,,,RAMP
07DA029,25-Apr-97,3.67,,,,,RAMP
07DA029,26-Apr-97,3.92,,,,,RAMP
07DA029,27-Apr-97,4.15,,,,,RAMP
07DA029,28-Apr-97,4.35,,,,,RAMP
07DA029,29-Apr-97,4.39,,,,,RAMP
07DA029,30-Apr-97,4.53,,,,,RAMP
07DA029,01-May-97,4.56,,,,,RAMP
07DA029,02-May-97,4.53,,,,,RAMP
07DA029,03-May-97,4.41,,,,,RAMP
07DA029,04-May-97,4.24,,,,,RAMP
07DA029,05-May-97,4,,,,,RAMP
07DA029,06-May-97,3.83,,,,,RAMP
07DA029,07-May-97,3.77,,,,,RAMP
07DA029,08-May-97,3.63,,,,,RAMP
07DA029,09-May-97,3.52,,,,,RAMP
07DA029,10-May-97,3.45,,,,,RAMP
07DA029,11-May-97,3.41,,,,,RAMP
07DA029,12-May-97,3.33,,,,,RAMP
07DA029,13-May-97,3.21,,,,,RAMP
07DA029,14-May-97,3.13,,,,,RAMP
07DA029,15-May-97,3.01,,,,,RAMP
07DA029,16-May-97,2.82,,,,,RAMP
07DA029,17-May-97,2.67,,,,,RAMP
07DA029,18-May-97,2.49,,,,,RAMP
07DA029,19-May-97,2.34,,,,,RAMP
07DA029,20-May-97,2.2,,,,,RAMP
07DA029,21-May-97,2.08,,,,,RAMP
07DA029,22-May-97,2.01,,,,,RAMP
07DA029,23-May-97,1.92,,,,,RAMP
07DA029,24-May-97,1.82,,,,,RAMP
07DA029,25-May-97,1.7,,,,,RAMP
07DA029,26-May-97,1.59,,,,,RAMP
07DA029,27-May-97,1.5,,,,,RAMP
07DA029,28-May-97,1.45,,,,,RAMP
07DA029,29-May-97,1.42,,,,,RAMP
07DA029,30-May-97,1.36,,,,,RAMP
07DA029,31-May-97,1.34,,,,,RAMP
07DA029,01-Jun-97,1.37,,,,,RAMP
07DA029,02-Jun-97,1.58,,,,,RAMP
07DA029,03-Jun-97,1.63,,,,,RAMP
07DA029,04-Jun-97,1.7,,,,,RAMP
07DA029,05-Jun-97,1.87,,,,,RAMP
07DA029,06-Jun-97,2.01,,,,,RAMP
07DA029,07-Jun-97,2.04,,,,,RAMP
07DA029,08-Jun-97,2.15,,,,,RAMP
07DA029,09-Jun-97,2.44,,,,,RAMP
07DA029,10-Jun-97,2.48,,,,,RAMP
07DA029,11-Jun-97,2.49,,,,,RAMP
07DA029,12-Jun-97,2.49,,,,,RAMP
07DA029,13-Jun-97,2.52,,,,,RAMP
07DA029,14-Jun-97,2.83,,,,,RAMP
07DA029,15-Jun-97,2.78,,,,,RAMP
07DA029,16-Jun-97,2.61,,,,,RAMP
07DA029,17-Jun-97,2.58,,,,,RAMP
07DA029,18-Jun-97,2.4,,,,,RAMP
07DA029,19-Jun-97,2.21,,,,,RAMP
07DA029,20-Jun-97,2.08,,,,,RAMP
07DA029,21-Jun-97,1.96,,,,,RAMP
07DA029,22-Jun-97,1.81,,,,,RAMP
07DA029,23-Jun-97,1.6,,,,,RAMP
07DA029,24-Jun-97,1.43,,,,,RAMP
07DA029,25-Jun-97,1.25,,,,,RAMP
07DA029,26-Jun-97,1.1,,,,,RAMP
07DA029,27-Jun-97,1.06,,,,,RAMP
07DA029,28-Jun-97,0.938,,,,,RAMP
07DA029,29-Jun-97,0.843,,,,,RAMP
07DA029,30-Jun-97,0.785,,,,,RAMP
07DA029,01-Jul-97,0.715,,,,,RAMP
07DA029,02-Jul-97,0.703,,,,,RAMP
07DA029,03-Jul-97,0.827,,,,,RAMP
07DA029,04-Jul-97,0.8,,,,,RAMP
07DA029,05-Jul-97,0.702,,,,,RAMP
07DA029,06-Jul-97,0.618,,,,,RAMP
07DA029,07-Jul-97,0.579,,,,,RAMP
07DA029,08-Jul-97,0.56,,,,,RAMP
07DA029,09-Jul-97,0.602,,,,,RAMP
07DA029,10-Jul-97,0.745,,,,,RAMP
07DA029,11-Jul-97,0.786,,,,,RAMP
07DA029,12-Jul-97,0.824,,,,,RAMP
07DA029,13-Jul-97,0.833,,,,,RAMP
07DA029,14-Jul-97,1.02,,,,,RAMP
07DA029,15-Jul-97,1.17,,,,,RAMP
07DA029,16-Jul-97,1.21,,,,,RAMP
07DA029,17-Jul-97,1.14,,,,,RAMP
07DA029,18-Jul-97,1.31,,,,,RAMP
07DA029,19-Jul-97,1.65,,,,,RAMP
07DA029,20-Jul-97,1.55,,,,,RAMP
07DA029,21-Jul-97,1.51,,,,,RAMP
07DA029,22-Jul-97,1.48,,,,,RAMP
07DA029,23-Jul-97,1.54,,,,,RAMP
07DA029,24-Jul-97,1.54,,,,,RAMP
07DA029,25-Jul-97,1.59,,,,,RAMP
07DA029,26-Jul-97,1.55,,,,,RAMP
07DA029,27-Jul-97,1.53,,,,,RAMP
07DA029,28-Jul-97,1.47,,,,,RAMP
07DA029,29-Jul-97,1.42,,,,,RAMP
07DA029,30-Jul-97,1.35,,,,,RAMP
07DA029,31-Jul-97,1.46,,,,,RAMP
07DA029,01-Aug-97,1.86,,,,,RAMP
07DA029,02-Aug-97,1.84,,,,,RAMP
07DA029,03-Aug-97,2.13,,,,,RAMP
07DA029,04-Aug-97,2.34,,,,,RAMP
07DA029,05-Aug-97,2.4,,,,,RAMP
07DA029,06-Aug-97,2.31,,,,,RAMP
07DA029,07-Aug-97,2.14,,,,,RAMP
07DA029,08-Aug-97,2.04,,,,,RAMP
07DA029,09-Aug-97,1.92,,,,,RAMP
07DA029,10-Aug-97,1.81,,,,,RAMP
07DA029,11-Aug-97,1.93,,,,,RAMP
07DA029,12-Aug-97,1.84,,,,,RAMP
07DA029,13-Aug-97,1.9,,,,,RAMP
07DA029,14-Aug-97,2.47,,,,,RAMP
07DA029,15-Aug-97,3.48,,,,,RAMP
07DA029,16-Aug-97,3.73,,,,,RAMP
07DA029,17-Aug-97,4.12,,,,,RAMP
07DA029,18-Aug-97,4.81,,,,,RAMP
07DA029,19-Aug-97,5.57,,,,,RAMP
07DA029,20-Aug-97,6.04,,,,,RAMP
07DA029,21-Aug-97,6.2,,,,,RAMP
07DA029,22-Aug-97,6.2,,,,,RAMP
07DA029,23-Aug-97,6.1,,,,,RAMP
07DA029,24-Aug-97,5.92,,,,,RAMP
07DA029,25-Aug-97,5.61,,,,,RAMP
07DA029,26-Aug-97,5.1,,,,,RAMP
07DA029,27-Aug-97,4.5,,,,,RAMP
07DA029,28-Aug-97,4.16,,,,,RAMP
07DA029,29-Aug-97,3.91,,,,,RAMP
07DA029,30-Aug-97,3.63,,,,,RAMP
07DA029,31-Aug-97,3.41,,,,,RAMP
07DA029,01-Sep-97,3.18,,,,,RAMP
07DA029,02-Sep-97,2.96,,,,,RAMP
07DA029,03-Sep-97,2.73,,,,,RAMP
07DA029,04-Sep-97,2.54,,,,,RAMP
07DA029,05-Sep-97,2.38,,,,,RAMP
07DA029,06-Sep-97,2.3,,,,,RAMP
07DA029,07-Sep-97,2.37,,,,,RAMP
07DA029,08-Sep-97,2.32,,,,,RAMP
07DA029,09-Sep-97,2.26,,,,,RAMP
07DA029,10-Sep-97,2.39,,,,,RAMP
07DA029,11-Sep-97,2.38,,,,,RAMP
07DA029,12-Sep-97,3.33,,,,,RAMP
07DA029,13-Sep-97,5.33,,,,,RAMP
07DA029,14-Sep-97,6.01,,,,,RAMP
07DA029,15-Sep-97,6.35,,,,,RAMP
07DA029,16-Sep-97,6.84,,,,,RAMP
07DA029,17-Sep-97,7.12,,,,,RAMP
07DA029,18-Sep-97,7.18,,,,,RAMP
07DA029,19-Sep-97,7.19,,,,,RAMP
07DA029,20-Sep-97,7.17,,,,,RAMP
07DA029,21-Sep-97,7.13,,,,,RAMP
07DA029,22-Sep-97,7.06,,,,,RAMP
07DA029,23-Sep-97,6.94,,,,,RAMP
07DA029,24-Sep-97,6.81,,,,,RAMP
07DA029,25-Sep-97,6.65,,,,,RAMP
07DA029,26-Sep-97,6.48,,,,,RAMP
07DA029,27-Sep-97,6.31,,,,,RAMP
07DA029,28-Sep-97,6.13,,,,,RAMP
07DA029,29-Sep-97,6.16,,,,,RAMP
07DA029,30-Sep-97,6.23,,,,,RAMP
07DA029,01-Oct-97,6.26,,,,,RAMP
07DA029,02-Oct-97,6.29,,,,,RAMP
07DA029,03-Oct-97,6.36,,,,,RAMP
07DA029,04-Oct-97,6.41,,,,,RAMP
07DA029,05-Oct-97,6.41,,,,,RAMP
07DA029,06-Oct-97,6.37,,,,,RAMP
07DA029,07-Oct-97,6.29,,,,,RAMP
07DA029,08-Oct-97,6.21,,,,,RAMP
07DA029,09-Oct-97,6.11,,,,,RAMP
07DA029,10-Oct-97,5.98,,,,,RAMP
07DA029,11-Oct-97,5.85,,,,,RAMP
07DA029,12-Oct-97,5.79,,,,,RAMP
07DA029,13-Oct-97,5.75,,,,,RAMP
07DA029,14-Oct-97,5.64,,,,,RAMP
07DA029,15-Oct-97,5.44,,,,,RAMP
07DA029,16-Oct-97,5.28,,,,,RAMP
07DA029,17-Oct-97,5.35,,,,,RAMP
07DA029,18-Oct-97,5.52,,,,,RAMP
07DA029,19-Oct-97,5.63,,,,,RAMP
07DA029,20-Oct-97,5.54,,,,,RAMP
07DA029,21-Oct-97,5.43,,,,,RAMP
07DA029,22-Oct-97,5.22,,,,,RAMP
07DA029,23-Oct-97,5.18,,,,,RAMP
07DA029,24-Oct-97,5.05,A,,,,RAMP
07DA029,14-Mar-98,,,0.132,yes,,RAMP
07DA029,20-Mar-98,,,0.908,no,,RAMP
07DA029,29-Mar-98,0.106,B,,,,RAMP
07DA029,30-Mar-98,0.12,B,,,,RAMP
07DA029,31-Mar-98,0.207,B,,,,RAMP
07DA029,01-Apr-98,0.353,B,,,,RAMP
07DA029,02-Apr-98,0.489,B,,,,RAMP
07DA029,03-Apr-98,0.636,B,,,,RAMP
07DA029,04-Apr-98,0.864,B,,,,RAMP
07DA029,05-Apr-98,1.06,B,,,,RAMP
07DA029,06-Apr-98,1.38,B,,,,RAMP
07DA029,07-Apr-98,1.65,,,,,RAMP
07DA029,08-Apr-98,1.7,,,,,RAMP
07DA029,09-Apr-98,1.94,,,,,RAMP
07DA029,10-Apr-98,1.91,,,,,RAMP
07DA029,11-Apr-98,2.12,,,,,RAMP
07DA029,12-Apr-98,2.3,,,,,RAMP
07DA029,13-Apr-98,2.1,,,,,RAMP
07DA029,14-Apr-98,2.03,,,,,RAMP
07DA029,15-Apr-98,2.08,,,,,RAMP
07DA029,16-Apr-98,2.18,,,,,RAMP
07DA029,17-Apr-98,2,,,,,RAMP
07DA029,18-Apr-98,1.85,,,,,RAMP
07DA029,19-Apr-98,1.75,,,,,RAMP
07DA029,20-Apr-98,1.67,,,,,RAMP
07DA029,21-Apr-98,1.59,,,,,RAMP
07DA029,22-Apr-98,1.55,,,,,RAMP
07DA029,23-Apr-98,1.54,,,,,RAMP
07DA029,24-Apr-98,1.49,,,,,RAMP
07DA029,25-Apr-98,1.62,,,,,RAMP
07DA029,26-Apr-98,1.76,,,,,RAMP
07DA029,27-Apr-98,1.79,,,,,RAMP
07DA029,28-Apr-98,1.77,,,,,RAMP
07DA029,29-Apr-98,1.72,,,,,RAMP
07DA029,30-Apr-98,1.66,,,,,RAMP
07DA029,01-May-98,1.6,,,,,RAMP
07DA029,02-May-98,1.59,,,,,RAMP
07DA029,03-May-98,1.52,,,,,RAMP
07DA029,04-May-98,1.44,,,,,RAMP
07DA029,05-May-98,1.47,,,,,RAMP
07DA029,06-May-98,1.41,,,,,RAMP
07DA029,07-May-98,1.3,,,,,RAMP
07DA029,08-May-98,1.25,,,,,RAMP
07DA029,09-May-98,1.2,,,,,RAMP
07DA029,10-May-98,1.21,,,,,RAMP
07DA029,11-May-98,1.14,,,,,RAMP
07DA029,12-May-98,1.05,,,,,RAMP
07DA029,13-May-98,0.975,,,,,RAMP
07DA029,14-May-98,0.901,,,,,RAMP
07DA029,15-May-98,0.828,,,,,RAMP
07DA029,16-May-98,0.766,,,,,RAMP
07DA029,17-May-98,0.715,,,,,RAMP
07DA029,18-May-98,0.67,,,,,RAMP
07DA029,19-May-98,0.608,,,,,RAMP
07DA029,20-May-98,0.547,,,,,RAMP
07DA029,21-May-98,0.523,,,,,RAMP
07DA029,22-May-98,0.501,,,,,RAMP
07DA029,23-May-98,0.497,,,,,RAMP
07DA029,24-May-98,0.52,,,,,RAMP
07DA029,25-May-98,0.551,,,,,RAMP
07DA029,26-May-98,0.694,,,,,RAMP
07DA029,27-May-98,0.663,,,,,RAMP
07DA029,28-May-98,0.576,,,,,RAMP
07DA029,29-May-98,0.505,,,,,RAMP
07DA029,30-May-98,0.449,,,,,RAMP
07DA029,31-May-98,0.422,,,,,RAMP
07DA029,01-Jun-98,0.412,,,,,RAMP
07DA029,02-Jun-98,0.384,,,,,RAMP
07DA029,03-Jun-98,0.364,,,,,RAMP
07DA029,04-Jun-98,0.345,,,,,RAMP
07DA029,05-Jun-98,0.321,,,,,RAMP
07DA029,06-Jun-98,0.29,,,,,RAMP
07DA029,07-Jun-98,0.319,,,,,RAMP
07DA029,08-Jun-98,0.336,,,,,RAMP
07DA029,09-Jun-98,0.37,,,,,RAMP
07DA029,10-Jun-98,0.385,,,,,RAMP
07DA029,11-Jun-98,0.334,,,,,RAMP
07DA029,12-Jun-98,0.332,,,,,RAMP
07DA029,13-Jun-98,0.333,,,,,RAMP
07DA029,14-Jun-98,0.398,,,,,RAMP
07DA029,15-Jun-98,0.463,,,,,RAMP
07DA029,16-Jun-98,0.509,,,,,RAMP
07DA029,17-Jun-98,0.591,,,,,RAMP
07DA029,18-Jun-98,0.568,,,,,RAMP
07DA029,19-Jun-98,0.651,,,,,RAMP
07DA029,20-Jun-98,0.727,,,,,RAMP
07DA029,21-Jun-98,0.713,,,,,RAMP
07DA029,22-Jun-98,0.75,,,,,RAMP
07DA029,23-Jun-98,0.814,,,,,RAMP
07DA029,24-Jun-98,0.803,,,,,RAMP
07DA029,25-Jun-98,0.885,,0.639,no,,RAMP
07DA029,26-Jun-98,0.918,,,,,RAMP
07DA029,27-Jun-98,1.51,,,,,RAMP
07DA029,28-Jun-98,1.86,,,,,RAMP
07DA029,29-Jun-98,1.59,,,,,RAMP
07DA029,30-Jun-98,1.45,,,,,RAMP
07DA029,01-Jul-98,1.35,,,,,RAMP
07DA029,02-Jul-98,1.22,,,,,RAMP
07DA029,03-Jul-98,1.1,,,,,RAMP
07DA029,04-Jul-98,1.02,,,,,RAMP
07DA029,05-Jul-98,0.936,,,,,RAMP
07DA029,06-Jul-98,0.845,,,,,RAMP
07DA029,07-Jul-98,0.771,,,,,RAMP
07DA029,08-Jul-98,0.7,,,,,RAMP
07DA029,09-Jul-98,0.653,,,,,RAMP
07DA029,10-Jul-98,0.669,,,,,RAMP
07DA029,11-Jul-98,0.681,,,,,RAMP
07DA029,12-Jul-98,0.826,,,,,RAMP
07DA029,13-Jul-98,1.25,,,,,RAMP
